债券代码,债券简称,申购日期,申购代码,申购上限,正股代码,正股简称,正股价,转股价,转股价值,债现价,转股溢价率,原股东配售-股权登记日,原股东配售-每股配售额,发行规模,中签号发布日,中签率,上市时间,信用评级
127063,贵轮转债,2022-04-22,070589,100,000589,贵州轮胎,4.71,,,100.0,,2022-04-21,1.5686,18.0,2022-04-26,0.0060069146,2022-05-30,AA
110086,精工转债,2022-04-22,733496,100,600496,精工钢构,3.46,4.79,72.2338,118.722,64.36,2022-04-21,0.993,20.0,2022-04-26,0.00667805,2022-05-23,AA
113647,禾丰转债,2022-04-22,754609,100,603609,禾丰股份,8.89,10.09,88.2061,124.395,41.03,2022-04-21,1.664,15.0,2022-04-26,0.00373098,2022-05-18,AA
127062,垒知转债,2022-04-21,072398,100,002398,垒知集团,5.48,7.59,72.2003,127.266,76.27,2022-04-20,0.5502,3.963,2022-04-25,0.0011674071,2022-05-20,AA-
127061,美锦转债,2022-04-20,070723,100,000723,美锦能源,4.74,5.26,90.1141,116.246,28.99,2022-04-19,0.8406,35.9,2022-04-22,0.024350407,2022-05-30,A+
123145,药石转债,2022-04-20,370725,100,300725,药石科技,45.91,33.61,136.5963,136.398,-0.15,2022-04-19,5.7586,11.5,2022-04-22,0.0029664999,2022-05-18,AA
127060,湘佳转债,2022-04-19,072982,100,002982,湘佳股份,16.14,21.13,76.3843,120.867,58.24,2022-04-18,6.2819,6.4,2022-04-21,0.0020221327,2022-06-10,A+
113644,艾迪转债,2022-04-15,754638,100,603638,艾迪精密,18.95,23.58,80.3647,127.513,58.67,2022-04-14,1.188,10.0,2022-04-19,0.00432829,2022-05-12,AA-
113646,永吉转债,2022-04-14,754058,100,603058,永吉股份,,8.07,134.8203,100.0,10.87,2022-04-13,0.351,1.45868,2022-04-18,0.00044656,2022-05-17,AA-
123144,裕兴转债,2022-04-11,370305,100,300305,裕兴股份,6.91,12.49,55.3243,120.9,118.53,2022-04-08,2.1262,6.0,2022-04-13,0.0020619353,2022-04-27,A+
127059,永东转2,2022-04-08,072753,100,002753,永东股份,7.31,8.34,87.6499,127.33,45.27,2022-04-07,1.0121,3.8,2022-04-12,0.0013359626,2022-05-16,AA-
123143,胜蓝转债,2022-03-31,370843,100,300843,胜蓝股份,53.25,,,100.0,,2022-03-30,2.2162,3.3,2022-04-06,0.0003930271,2022-04-22,AA-
113058,友发转债,2022-03-30,783686,100,601686,友发集团,6.12,4.77,128.5115,141.112,9.8,2022-03-29,1.396,20.0,2022-04-01,0.00137217,2022-04-26,AA
111004,明新转债,2022-03-30,713068,100,605068,明新旭腾,22.63,24.41,92.7079,130.617,40.89,2022-03-29,4.039,6.73,2022-04-01,0.00073578,2022-04-25,AA-
113643,风语转债,2022-03-25,754466,100,603466,风语筑,11.19,11.82,94.6701,133.938,41.48,2022-03-24,1.189,5.0,2022-03-29,0.00325335,2022-04-22,AA-
113057,中银转债,2022-03-24,783881,100,601881,中国银河,18.85,,,100.0,,2022-03-23,1.21,78.0,2022-03-28,0.06376974,2022-05-10,AAA
113056,重银转债,2022-03-23,783963,100,601963,重庆银行,9.87,9.67,102.0683,125.868,23.32,2022-03-22,6.858,130.0,2022-03-25,0.03014188,2022-04-14,AAA
118007,山石转债,2022-03-22,718030,100,688030,山石网科,21.95,16.5,133.0303,151.228,13.6,2022-03-21,1.483,2.6743,2022-03-24,0.00178881,2022-04-21,A
123142,申昊转债,2022-03-18,370853,100,300853,申昊科技,26.76,33.71,79.383,126.299,58.91,2022-03-17,3.7432,5.5,2022-03-22,0.001392411,2022-04-11,A-
127058,科伦转债,2022-03-18,072422,100,002422,科伦药业,38.42,,,100.0,,2022-03-17,2.1332,30.0,2022-03-22,0.0051215886,2022-04-20,AA+
123141,宏丰转债,2022-03-15,370283,100,300283,温州宏丰,7.53,5.35,140.7477,100.0,-0.81,2022-03-14,0.735,3.2126,2022-03-17,0.0009422475,2022-04-08,BBB+
118006,阿拉转债,2022-03-15,718179,100,688179,阿拉丁,15.63,13.39,116.7289,140.926,20.75,2022-03-14,3.838,3.874,2022-03-17,0.00076689,2022-04-12,A+
123140,天地转债,2022-03-14,370743,100,300743,天地数码,22.37,,,100.0,,2022-03-11,1.2446,1.72,2022-03-16,0.000629557,2022-03-30,A
123139,铂科转债,2022-03-11,370811,100,300811,铂科新材,71.26,,,100.0,,2022-03-10,4.1473,4.3,2022-03-15,0.0008798924,2022-03-31,A+
111003,聚合转债,2022-03-07,713166,100,605166,聚合顺,12.55,11.37,110.3782,142.457,29.06,2022-03-04,0.646,2.04,2022-03-09,0.00044739,2022-04-19,AA-
113055,成银转债,2022-03-03,783838,100,601838,成都银行,17.81,,,100.0,,2022-03-02,2.214,80.0,2022-03-07,0.01399719,2022-04-06,AAA
127057,盘龙转债,2022-03-03,072864,100,002864,盘龙药业,30.88,,,100.0,,2022-03-02,3.2264,2.76,2022-03-07,0.0004537589,2022-04-08,A+
123138,丝路转债,2022-03-02,370556,100,300556,丝路视觉,22.45,26.53,84.6212,133.4,57.64,2022-03-01,2.0104,2.4,2022-03-04,0.0012497809,2022-03-22,A
113642,上22转债,2022-03-01,754185,100,603185,弘元绿能,20.53,,,100.0,,2022-02-28,8.974,24.7,2022-03-03,0.00324259,2022-04-06,AA-
127056,中特转债,2022-02-25,070708,100,000708,中信特钢,13.29,22.43,59.251,116.958,97.4,2022-02-24,0.9906,50.0,2022-03-01,0.0165737615,2022-04-15,AAA
113054,绿动转债,2022-02-25,783330,100,601330,绿色动力,7.2,9.15,78.6885,122.002,55.08,2022-02-24,2.386,23.6,2022-03-01,0.0154616,2022-03-23,AA+
110085,通22转债,2022-02-24,733438,100,600438,通威股份,21.6,34.6,62.3988,124.734,99.92,2022-02-23,2.665,120.0,2022-02-28,0.01949866,2022-03-18,AAA
113641,华友转债,2022-02-24,754799,100,603799,华友钴业,47.63,34.43,138.3096,138.214,0.01,2022-02-23,6.222,76.0,2022-02-28,0.01730114,2022-03-23,AA+
127055,精装转债,2022-02-22,072989,100,002989,中天精装,30.75,18.5,166.2162,179.0,7.63,2022-02-21,3.811,5.77,2022-02-24,0.0023831813,2022-03-24,AA-
113640,苏利转债,2022-02-16,754585,100,603585,苏利股份,19.96,17.2,115.9884,140.985,21.58,2022-02-15,5.317,9.57211,2022-02-18,0.00091621,2022-03-10,AA-
127054,双箭转债,2022-02-11,072381,100,002381,双箭股份,7.16,7.06,101.4164,131.104,29.27,2022-02-10,1.2479,5.1364,2022-02-15,0.0009768991,2022-03-15,AA
123137,锦浪转债,2022-02-10,370763,100,300763,锦浪科技,67.21,,,100.0,,2022-02-09,3.623,8.97,2022-02-14,0.0068897234,2022-03-02,AA-
118005,天奈转债,2022-01-27,718116,100,688116,天奈科技,50.96,99.11,51.4176,122.02,137.31,2022-01-26,3.574,8.3,2022-02-07,0.00246365,2022-03-01,AA-
127053,豪美转债,2022-01-24,072988,100,002988,豪美新材,45.65,17.57,259.704,285.332,9.87,2022-01-21,3.5399,8.24,2022-01-26,0.0015482983,2022-03-04,AA-
113639,华正转债,2022-01-24,754186,100,603186,华正新材,41.12,38.51,106.8294,143.683,34.49,2022-01-21,4.013,5.7,2022-01-26,0.00346786,2022-02-22,AA+
123136,城市转债,2022-01-21,370778,100,300778,新城市,17.02,,,100.0,,2022-01-20,3.68,4.6,2022-01-25,0.0004898785,2022-02-15,AA-
113053,隆22转债,2022-01-05,783012,100,601012,隆基绿能,16.88,17.5,96.4,129.1,33.93,2022-01-04,1.293,70.0,2022-01-07,0.02376563,2022-02-17,AAA
118004,博瑞转债,2022-01-04,718166,100,688166,博瑞医药,110.03,34.74,316.9833,320.694,1.18,2021-12-31,1.134,4.65,2022-01-06,0.00185637,2022-01-27,AA-
113638,台21转债,2021-12-29,754055,100,603055,台华新材,10.11,16.19,62.5077,123.045,96.85,2021-12-28,0.691,6.0,2021-12-31,0.0021851,2022-01-21,AA
123135,泰林转债,2021-12-28,370813,100,300813,泰林生物,32.18,,,100.0,,2021-12-27,4.0407,2.1,2021-12-30,0.0004374263,2022-01-19,A+
123134,卡倍转债,2021-12-27,370863,100,300863,卡倍亿,41.39,,,100.0,,2021-12-24,5.0516,2.79,2021-12-29,0.0005265447,2022-01-18,A+
113052,兴业转债,2021-12-27,783166,100,601166,兴业银行,22.84,21.19,107.7867,126.414,17.28,2021-12-24,2.406,500.0,2021-12-29,0.09857132,2022-01-14,AAA
110084,贵燃转债,2021-12-27,733903,100,600903,贵州燃气,7.17,7.12,100.7022,128.749,27.85,2021-12-24,0.878,10.0,2021-12-29,0.00456848,2022-01-18,AA
127052,西子转债,2021-12-24,072534,100,002534,西子洁能,15.23,10.99,138.5805,138.622,0.03,2021-12-23,1.5445,11.1,2021-12-28,0.002976842,2022-01-24,AA
123133,佩蒂转债,2021-12-22,370673,100,300673,佩蒂股份,17.72,17.57,100.7968,133.397,32.34,2021-12-21,2.8412,7.2,2021-12-24,0.0012533013,2022-01-21,AA-
113637,华翔转债,2021-12-22,754112,100,603112,华翔股份,18.49,,,100.0,,2021-12-21,1.834,8.0,2021-12-24,0.00164921,2022-01-20,AA-
123132,回盛转债,2021-12-17,370871,100,300871,回盛生物,23.8,,,100.0,,2021-12-16,4.2105,7.0,2021-12-21,0.0022054859,2022-01-07,AA-
113636,甬金转债,2021-12-13,754995,100,603995,甬金股份,18.5,27.04,68.3802,122.236,78.76,2021-12-10,4.289,10.0,2021-12-15,0.00154662,2021-12-31,AA-
113635,升21转债,2021-12-10,754305,100,603305,旭升集团,14.79,,,100.0,,2021-12-09,3.019,13.5,2021-12-14,0.00474454,2021-12-30,AA-
113634,珀莱转债,2021-12-08,754605,100,603605,珀莱雅,90.9,96.23,94.4612,135.37,43.31,2021-12-07,3.739,7.51713,2021-12-10,0.006034,2022-01-04,AA
111002,特纸转债,2021-12-08,713007,100,605007,五洲特纸,12.31,13.63,90.2421,128.0,41.84,2021-12-07,1.674,6.7,2021-12-10,0.00055795,2021-12-30,AA
123131,奥飞转债,2021-12-03,370738,100,300738,奥飞数据,23.95,10.06,238.0716,313.547,31.61,2021-12-02,1.6638,6.35,2021-12-07,0.0014060128,2021-12-22,A+
113633,科沃转债,2021-11-30,754486,100,603486,科沃斯,96.84,174.85,55.4189,123.961,123.68,2021-11-29,1.818,10.4,2021-12-02,0.00869953,2021-12-29,AA
118003,华兴转债,2021-11-29,718001,100,688001,华兴源创,29.7,26.19,113.4402,142.808,25.88,2021-11-26,1.82,8.0,2021-12-01,0.00227647,2021-12-20,AA
127051,博杰转债,2021-11-17,072975,100,002975,博杰股份,47.47,,,100.0,,2021-11-16,3.7655,5.26,2021-11-19,0.0006917487,2021-12-17,AA-
113632,鹤21转债,2021-11-17,754733,100,603733,仙鹤股份,25.77,18.99,135.7557,140.8,3.73,2021-11-16,2.903,20.5,2021-11-19,0.00136911,2021-12-09,AA
123130,设研转债,2021-11-11,370732,100,300732,设研院,10.07,8.05,124.9689,123.811,-0.93,2021-11-10,1.3718,3.76,2021-11-15,0.0013209989,2021-12-02,AA
110083,苏租转债,2021-11-11,733901,100,600901,江苏金租,5.75,,,100.0,,2021-11-10,1.674,50.0,2021-11-15,0.00876929,2021-12-10,AAA
127050,麒麟转债,2021-11-11,072984,100,002984,森麒麟,19.97,19.66,101.5768,132.874,30.81,2021-11-10,3.3847,21.989391,2021-11-15,0.0022174867,2021-12-06,AA
111001,山玻转债,2021-11-08,713006,100,605006,山东玻纤,8.33,11.07,75.2484,128.763,71.12,2021-11-05,1.2,6.0,2021-11-10,0.00208862,2021-12-06,AA-
113631,皖天转债,2021-11-08,754689,100,603689,皖天然气,8.84,6.86,128.863,140.348,8.91,2021-11-05,2.767,9.3,2021-11-10,0.00134238,2021-12-10,AA+
123129,锦鸡转债,2021-11-04,370798,100,300798,锦鸡股份,9.29,7.92,117.298,147.746,25.99,2021-11-03,1.4362,6.0,2021-11-08,0.0041304969,2021-11-24,A+
127049,希望转2,2021-11-02,070876,100,000876,新希望,10.14,10.59,95.6563,124.928,30.59,2021-11-01,1.8374,81.5,2021-11-04,0.0230951278,2021-11-29,AAA
123128,首华转债,2021-11-01,370483,100,300483,首华燃气,12.79,12.15,105.2675,130.02,23.51,2021-10-29,5.1371,13.794971,2021-11-03,0.0113842934,2021-11-18,AA-
123127,耐普转债,2021-10-29,370818,100,300818,耐普矿机,27.05,,,100.0,,2021-10-28,5.787,4.0,2021-11-02,0.0032734062,2021-11-19,A+
110082,宏发转债,2021-10-28,733885,100,600885,宏发股份,26.03,22.72,114.5246,138.444,20.89,2021-10-27,2.685,20.0,2021-11-01,0.0084696,2021-11-23,AA
113630,赛伍转债,2021-10-27,754212,100,603212,赛伍技术,11.9,,,100.0,,2021-10-26,1.749,7.0,2021-10-29,0.00355375,2021-11-23,AA-
127048,中大转债,2021-10-26,072896,100,002896,中大力德,97.03,,,100.0,,2021-10-25,2.5961,2.7,2021-10-28,0.0014588823,2021-11-24,A+
127047,帝欧转债,2021-10-25,072798,100,002798,帝欧家居,6.94,5.1,135.8824,137.135,0.95,2021-10-22,3.877,15.0,2021-10-27,0.0079135913,2021-11-26,A-
127046,百润转债,2021-09-29,072568,100,002568,百润股份,29.03,46.66,62.216,126.113,102.7,2021-09-28,1.5064,11.28,2021-10-08,0.0013496701,2021-11-03,AA
113629,泉峰转债,2021-09-14,754982,100,603982,泉峰汽车,9.44,,,100.0,,2021-09-13,3.078,6.2,2021-09-16,0.00375771,2021-10-21,A+
123126,瑞丰转债,2021-09-10,370243,100,300243,瑞丰高材,11.39,11.64,97.9381,133.866,36.71,2021-09-09,1.4634,3.4,2021-09-14,0.0012073386,2021-10-18,A
123125,元力转债,2021-09-06,370174,100,300174,元力股份,17.15,,,100.0,,2021-09-03,2.8824,9.0,2021-09-08,0.0050720323,2021-09-30,AA-
113628,晨丰转债,2021-08-23,754685,100,603685,晨丰科技,17.48,12.77,136.9616,147.061,7.42,2021-08-20,2.455,4.15,2021-08-25,0.00195979,2021-09-17,A
127044,蒙娜转债,2021-08-16,072918,100,002918,蒙娜丽莎,12.83,19.8,64.798,124.26,91.77,2021-08-13,2.8518,11.6893,2021-08-18,0.0018822523,2021-09-16,AA-
123124,晶瑞转2,2021-08-16,370655,100,300655,晶瑞电材,11.68,16.7,69.9401,124.972,78.62,2021-08-13,1.5353,5.23,2021-08-18,0.0028963875,2021-09-07,A+
127045,牧原转债,2021-08-16,072714,100,002714,牧原股份,53.13,45.18,117.5963,135.485,15.22,2021-08-13,1.8145,95.5,2021-08-18,0.014138096,2021-09-10,AA+
118002,天合转债,2021-08-13,718599,100,688599,天合光能,16.76,,,100.0,,2021-08-12,2.539,52.52,2021-08-17,0.01059947,2021-09-01,AA
127043,川恒转债,2021-08-12,072895,100,002895,川恒股份,27.3,,,100.0,,2021-08-11,2.3749,11.6,2021-08-16,0.0046218017,2021-09-23,AA-
123123,江丰转债,2021-08-12,370666,100,300666,江丰电子,79.6,,,100.0,,2021-08-11,2.2865,5.165,2021-08-16,0.0033476722,2021-09-01,A+
127042,嘉美转债,2021-08-09,072969,100,002969,嘉美包装,3.68,4.57,80.5252,122.25,51.82,2021-08-06,0.7809,7.5,2021-08-11,0.0070443845,2021-09-08,AA
123122,富瀚转债,2021-08-06,370613,100,300613,富瀚微,55.28,91.69,60.301,122.106,102.49,2021-08-05,4.8352,5.8119,2021-08-10,0.0021179642,2021-08-24,A+
123121,帝尔转债,2021-08-05,370776,100,300776,帝尔激光,74.84,73.6,101.6576,136.363,34.14,2021-08-04,7.9394,8.4,2021-08-09,0.0012905978,2021-08-27,AA-
123120,隆华转债,2021-07-30,370263,100,300263,隆华科技,8.96,6.1,146.7213,145.78,-0.58,2021-07-29,0.8835,7.989283,2021-08-03,0.0022189544,2021-08-23,AA-
110081,闻泰转债,2021-07-28,733745,100,600745,闻泰科技,41.89,43.6,96.1009,127.688,32.87,2021-07-27,6.907,86.0,2021-07-30,0.04402965,2021-08-20,AA-
118001,金博转债,2021-07-23,718598,100,688598,金博股份,32.33,,,100.0,,2021-07-22,7.498,5.99901,2021-07-27,0.0017707,2021-08-18,A+
123119,康泰转2,2021-07-15,370601,100,300601,康泰生物,19.81,15.73,125.9377,142.107,12.84,2021-07-14,2.9113,20.0,2021-07-19,0.0141817815,2021-08-05,AA
113627,太平转债,2021-07-15,754877,100,603877,太平鸟,14.78,20.88,70.7854,120.444,70.17,2021-07-14,1.697,8.0,2021-07-19,0.00054163,2021-08-06,AA
127041,弘亚转债,2021-07-12,072833,100,002833,弘亚数控,17.89,17.3,103.4104,130.972,26.65,2021-07-09,1.98,6.0,2021-07-14,0.0048246828,2021-08-10,AA-
127040,国泰转债,2021-07-07,072091,100,002091,江苏国泰,8.68,7.82,110.9974,132.086,18.96,2021-07-06,2.9148,45.574186,2021-07-09,0.0175529317,2021-08-10,AA+
123118,惠城转债,2021-07-07,370779,100,300779,惠城环保,224.67,11.11,2022.0523,2228.732,10.24,2021-07-06,3.2,3.2,2021-07-09,0.0024427362,2021-07-26,A+
127039,北港转债,2021-06-29,070582,100,000582,北部湾港,8.57,7.39,115.9675,138.393,19.36,2021-06-28,1.8468,30.0,2021-07-01,0.0182929759,2021-07-23,AAA
113626,伯特转债,2021-06-29,754596,100,603596,伯特利,54.16,,,100.0,,2021-06-28,2.213,9.02,2021-07-01,0.00306762,2021-07-21,AA
123117,健帆转债,2021-06-23,370529,100,300529,健帆生物,24.12,38.65,62.4062,124.1,98.86,2021-06-22,1.2421,10.0,2021-06-25,0.0018136556,2021-07-12,AA
113051,节能转债,2021-06-21,783016,100,601016,节能风电,3.14,3.37,92.8783,125.876,35.57,2021-06-18,0.598,30.0,2021-06-23,0.01332842,2021-07-22,AA+
113050,南银转债,2021-06-15,783009,100,601009,南京银行,11.21,,,100.0,,2021-06-11,1.998,200.0,2021-06-17,0.02907534,2021-07-01,AAA
113625,江山转债,2021-06-11,754208,100,603208,江山欧派,15.55,19.84,78.377,125.268,59.83,2021-06-10,5.549,5.83,2021-06-16,0.00101858,2021-07-01,AA-
113049,长汽转债,2021-06-10,783633,100,601633,长城汽车,25.94,39.16,66.2666,120.634,82.04,2021-06-09,0.573,35.0,2021-06-15,0.00528552,2021-07-08,AAA
127038,国微转债,2021-06-10,072049,100,002049,紫光国微,81.06,97.3,83.258,133.099,59.85,2021-06-09,2.4719,15.0,2021-06-15,0.0089843401,2021-07-14,AA+
123116,万兴转债,2021-06-09,370624,100,300624,万兴科技,85.14,,,100.0,,2021-06-08,2.9146,3.7875,2021-06-11,0.0031002913,2021-07-01,A+
123115,捷捷转债,2021-06-08,370623,100,300623,捷捷微电,33.55,,,100.0,,2021-06-07,1.6225,11.95,2021-06-10,0.0028256096,2021-06-29,AA-
127037,银轮转债,2021-06-07,072126,100,002126,银轮股份,38.2,10.39,367.6612,437.053,18.91,2021-06-04,0.8837,7.0,2021-06-09,0.0027731843,2021-07-09,AA
127036,三花转债,2021-06-01,072050,100,002050,三花智控,30.7,,,100.0,,2021-05-31,0.8375,30.0,2021-06-03,0.009443869,2021-06-30,AA+
127035,濮耐转债,2021-05-26,072225,100,002225,濮耐股份,6.92,4.2,164.7619,100.0,8.58,2021-05-25,0.6199,6.263903,2021-05-28,0.0053471158,2021-06-18,AA
123114,三角转债,2021-05-25,370775,100,300775,三角防务,27.34,31.39,87.1297,129.357,48.49,2021-05-24,1.8251,9.043727,2021-05-27,0.003312021,2021-06-11,AA-
111000,起帆转债,2021-05-24,713222,100,605222,起帆电缆,16.44,19.55,84.0921,130.839,55.59,2021-05-21,2.496,10.0,2021-05-26,0.00843359,2021-06-17,AA-
127034,绿茵转债,2021-04-30,072887,100,002887,绿茵生态,9.02,11.51,78.4535,125.356,59.73,2021-04-29,2.327,7.12,2021-05-07,0.0076133113,2021-05-28,AA-
113624,正川转债,2021-04-28,754976,100,603976,正川股份,21.99,45.77,48.0446,125.763,161.75,2021-04-27,2.678,4.05,2021-04-30,0.00391946,2021-06-01,A+
113048,晶科转债,2021-04-23,783778,100,601778,晶科科技,4.28,5.21,82.1497,128.511,56.4,2021-04-22,1.084,30.0,2021-04-27,0.02540444,2021-05-31,AA
123113,仙乐转债,2021-04-19,370791,100,300791,仙乐健康,25.4,31.88,79.6424,125.139,57.13,2021-04-16,8.5407,10.248929,2021-04-21,0.0012972269,2021-05-14,AA-
127033,中装转2,2021-04-16,072822,100,002822,*ST中装,3.45,3.79,91.029,90.534,-0.54,2021-04-15,1.6078,11.6,2021-04-20,0.0127924905,2021-05-24,B-
110080,东湖转债,2021-04-12,733133,100,600133,东湖高新,9.62,,,100.0,,2021-04-09,1.948,15.5,2021-04-14,0.01334922,2021-05-12,AA
127032,苏行转债,2021-04-12,072966,100,002966,苏州银行,8.42,,,100.0,,2021-04-09,1.4999,50.0,2021-04-14,0.0463395661,2021-05-12,AAA
113047,旗滨转债,2021-04-09,783636,100,601636,旗滨集团,6.34,5.43,116.7587,139.342,19.34,2021-04-08,0.564,15.0,2021-04-13,0.00706166,2021-05-07,AA+
123112,万讯转债,2021-04-08,370112,100,300112,万讯自控,9.74,8.3,117.2289,143.5,22.33,2021-04-07,0.8599,2.457212,2021-04-12,0.0024070169,2021-04-23,AA-
113623,凤21转债,2021-04-08,754225,100,603225,新凤鸣,15.44,15.78,97.8454,130.429,33.3,2021-04-07,1.789,25.0,2021-04-12,0.0054826,2021-05-07,AA
123111,东财转3,2021-04-07,370059,100,300059,东方财富,28.02,,,100.0,,2021-04-06,1.8344,158.0,2021-04-09,0.0587697466,2021-04-23,AA+
123110,九典转债,2021-04-01,370705,100,300705,九典制药,19.26,,,100.0,,2021-03-31,1.1505,2.7,2021-04-06,0.0021121042,2021-04-23,A+
123109,昌红转债,2021-04-01,370151,100,300151,昌红科技,15.07,26.72,56.3997,126.0,123.41,2021-03-31,0.9263,4.6,2021-04-06,0.0045166298,2021-04-19,AA-
123108,乐普转2,2021-03-30,370003,100,300003,乐普医疗,20.42,27.79,73.4797,128.083,74.24,2021-03-29,0.9139,16.38,2021-04-01,0.0172882477,2021-04-19,AA+
110079,杭银转债,2021-03-29,733926,100,600926,杭州银行,16.02,,,100.0,,2021-03-26,2.529,150.0,2021-03-31,0.06353692,2021-04-23,AAA
123107,温氏转债,2021-03-29,370498,100,300498,温氏股份,18.25,16.59,110.006,130.27,18.4,2021-03-26,1.4587,92.97,2021-03-31,0.0170006161,2021-04-21,AAA
113622,杭叉转债,2021-03-25,754298,100,603298,杭叉集团,23.16,,,100.0,,2021-03-24,1.327,11.5,2021-03-29,0.00155683,2021-04-14,AA+
127031,洋丰转债,2021-03-25,070902,100,000902,新洋丰,15.17,17.09,88.7068,130.246,46.81,2021-03-24,0.7969,10.0,2021-03-29,0.0036186809,2021-04-23,AA
123106,正丹转债,2021-03-24,370641,100,300641,正丹股份,25.33,,,100.0,,2021-03-23,0.6582,3.2,2021-03-26,0.0052517895,2021-04-20,AA-
113046,金田转债,2021-03-22,783609,100,601609,金田股份,13.2,10.32,127.907,143.55,12.17,2021-03-19,1.029,15.0,2021-03-24,0.01333617,2021-04-12,AA+
127030,盛虹转债,2021-03-22,070301,100,000301,东方盛虹,9.86,13.21,74.6404,121.982,63.38,2021-03-19,1.0341,50.0,2021-03-24,0.01612593,2021-04-21,AA+
128145,日丰转债,2021-03-22,072953,100,002953,日丰股份,12.82,,,100.0,,2021-03-19,2.1854,3.8,2021-03-24,0.0011090651,2021-04-16,AA-
123105,拓尔转债,2021-03-19,370229,100,300229,拓尔思,26.92,,,100.0,,2021-03-18,1.1157,8.0,2021-03-23,0.0053683832,2021-04-27,AA-
127029,中钢转债,2021-03-19,070928,100,000928,中钢国际,6.7,,,100.0,,2021-03-18,0.7639,9.6,2021-03-23,0.0120441383,2021-04-23,AA+
123104,卫宁转债,2021-03-16,370253,100,300253,卫宁健康,10.91,17.31,63.0272,127.899,103.01,2021-03-15,0.453,9.70265,2021-03-18,0.0072930284,2021-03-31,AA
123103,震安转债,2021-03-12,370767,100,300767,震安科技,25.4,,,100.0,,2021-03-11,1.9791,2.85,2021-03-16,0.0020636122,2021-03-31,A+
123102,华自转债,2021-03-12,370490,100,300490,华自科技,9.69,,,100.0,,2021-03-11,2.6154,6.7,2021-03-16,0.0083448947,2021-04-01,AA-
123101,拓斯转债,2021-03-10,370607,100,300607,拓斯达,37.11,,,100.0,,2021-03-09,2.5172,6.7,2021-03-12,0.0043718239,2021-03-29,AA
113620,傲农转债,2021-03-10,754363,100,603363,傲农生物,4.15,,,100.0,,2021-03-09,1.483,10.0,2021-03-12,0.00600858,2021-04-02,AA
113045,环旭转债,2021-03-04,783231,100,601231,环旭电子,19.29,18.6,103.8172,135.423,30.39,2021-03-03,1.569,34.5,2021-03-08,0.00852173,2021-04-02,AA+
128144,利民转债,2021-03-01,072734,100,002734,利民股份,21.6,8.1,266.6667,284.315,6.61,2021-02-26,2.6306,9.8,2021-03-03,0.0097896723,2021-03-24,AA
118000,嘉元转债,2021-02-23,718388,100,688388,嘉元科技,27.61,41.88,65.8787,129.594,96.72,2021-02-22,5.37,12.4,2021-02-25,0.00538537,2021-03-15,A+
404005,普利退债,2021-02-09,370630,100,400266,R普利1,,3.0,,100.0,0.0,2021-02-08,1.9449,8.5,2021-02-18,0.0033148912,,
123099,普利转退,2021-02-09,370630,100,300630,普利退,,,,100.0,,2021-02-08,1.9449,8.5,2021-02-18,0.0033148912,2021-03-08,B+
123100,朗科转债,2021-02-09,370543,100,300543,朗科智能,12.75,,,100.0,,2021-02-08,1.8421,3.8,2021-02-18,0.0057083238,2021-03-16,AA-
123098,一品转债,2021-01-28,370723,100,300723,一品红,67.48,,,100.0,,2021-01-27,3.0423,4.8,2021-02-01,0.0009778488,2021-02-23,AA-
123097,美力转债,2021-01-27,370611,100,300611,美力科技,27.32,,,100.0,,2021-01-26,1.7295,3.0,2021-01-29,0.0017836629,2021-02-24,A+
113621,彤程转债,2021-01-26,754650,100,603650,彤程新材,35.86,31.11,115.2041,147.079,27.67,2021-01-25,1.365,8.0018,2021-01-28,0.00076757,2021-02-22,AA
123096,思创转债,2021-01-26,370078,100,300078,思创医惠,3.74,,,100.0,,2021-01-25,0.9397,8.17,2021-01-28,0.0054656157,2021-03-01,BB
113042,上银转债,2021-01-25,783229,100,601229,上海银行,9.88,8.87,111.3867,128.6,15.45,2021-01-22,1.407,200.0,2021-01-27,0.10907806,2021-02-10,AAA
123094,星源转2,2021-01-20,370568,100,300568,星源材质,12.53,,,100.0,,2021-01-19,2.2294,10.0,2021-01-22,0.0052075383,2021-03-31,AA
113619,世运转债,2021-01-20,754920,100,603920,世运电路,37.09,,,100.0,,2021-01-19,2.442,10.0,2021-01-22,0.00184249,2021-02-19,AA
123093,金陵转债,2021-01-19,370651,100,300651,金陵体育,22.45,,,100.0,,2021-01-18,1.9417,2.5,2021-01-21,0.0004956518,2021-02-18,A+
113618,美诺转债,2021-01-14,754538,100,603538,美诺华,27.3,25.68,106.2695,141.457,33.04,2021-01-13,3.475,5.2,2021-01-18,0.00329918,2021-02-04,AA-
128143,锋龙转债,2021-01-08,072931,100,002931,锋龙股份,17.36,,,100.0,,2021-01-07,1.7228,2.45,2021-01-12,0.0007095687,2021-01-29,A+
127028,英特转债,2021-01-05,070411,100,000411,英特集团,11.4,9.3,122.5806,140.301,14.46,2021-01-04,2.4102,6.0,2021-01-07,0.0036110548,2021-03-10,AA+
113616,韦尔转债,2020-12-28,754501,100,603501,豪威集团,135.5,162.24,83.5059,130.563,56.35,2020-12-25,2.812,24.4,2020-12-30,0.00738383,2021-01-22,AA+
123092,天壕转债,2020-12-24,370332,100,300332,天壕能源,5.42,4.98,108.8353,137.901,26.71,2020-12-23,0.4805,4.23,2020-12-28,0.0023430463,2021-01-15,A+
