债券代码,债券简称,申购日期,申购代码,申购上限,正股代码,正股简称,正股价,转股价,转股价值,债现价,转股溢价率,原股东配售-股权登记日,原股东配售-每股配售额,发行规模,中签号发布日,中签率,上市时间,信用评级
113616,韦尔转债,2020-12-28,754501,100,603501,豪威集团,120.25,162.24,74.1186,125.191,68.86,2020-12-25,2.812,24.4,2020-12-30,0.00738383,2021-01-22,AA+
123092,天壕转债,2020-12-24,370332,100,300332,天壕能源,5.41,4.98,108.6345,134.587,23.99,2020-12-23,0.4805,4.23,2020-12-28,0.0023430463,2021-01-15,A+
123091,长海转债,2020-12-23,370196,100,300196,长海股份,15.78,15.44,102.2021,130.481,27.59,2020-12-22,1.3457,5.5,2020-12-25,0.0014067053,2021-01-15,AA
113615,金诚转债,2020-12-23,754979,100,603979,金诚信,51.01,11.78,433.0221,484.204,11.79,2020-12-22,1.732,10.0,2020-12-25,0.0032146,2021-01-14,AA
123090,三诺转债,2020-12-21,370298,100,300298,三诺生物,21.07,34.46,61.1434,119.439,95.34,2020-12-18,0.8937,5.0,2020-12-23,0.0024221039,2021-01-12,AA
123089,九洲转2,2020-12-21,370040,100,300040,九洲集团,7.51,5.44,138.0515,153.322,11.06,2020-12-18,1.3144,5.0,2020-12-23,0.0021923237,2021-01-08,AA-
128142,新乳转债,2020-12-18,072946,100,002946,新乳业,17.14,17.95,95.4875,129.724,35.85,2020-12-17,0.841,7.18,2020-12-22,0.0006461241,2021-01-19,AA
128141,旺能转债,2020-12-17,072034,100,002034,旺能环境,17.54,14.18,123.6953,135.601,9.62,2020-12-16,3.3225,14.0,2020-12-21,0.0048533496,2021-01-18,AA
113614,健20转债,2020-12-17,754707,100,603707,健友股份,11.46,,,100.0,,2020-12-16,0.834,7.8,2020-12-21,0.00128136,2021-01-18,AA
123088,威唐转债,2020-12-15,370707,100,300707,威唐工业,14.82,14.99,98.8659,132.18,33.7,2020-12-14,1.9188,3.0138,2020-12-17,0.0015096482,2021-01-06,A+
123087,明电转债,2020-12-15,370739,100,300739,明阳电路,16.33,11.78,138.6248,139.3,0.42,2020-12-14,2.4094,6.73,2020-12-17,0.0012211636,2021-01-05,AA-
113044,大秦转债,2020-12-14,783006,100,601006,大秦铁路,6.49,,,100.0,,2020-12-11,2.152,320.0,2020-12-16,0.05651439,2021-01-15,AAA
123086,海兰转债,2020-12-11,370065,100,300065,海兰信,17.97,,,100.0,,2020-12-10,1.8358,7.3,2020-12-15,0.003484704,2021-02-08,AA-
123085,万顺转2,2020-12-11,370057,100,300057,万顺新材,5.74,4.99,115.2305,134.137,16.41,2020-12-10,1.3341,9.0,2020-12-15,0.0035536171,2020-12-28,AA-
127027,能化转债,2020-12-10,070552,100,000552,甘肃能化,2.58,2.93,88.0546,120.075,36.3,2020-12-09,1.2243,28.0,2020-12-14,0.0213847535,2021-01-22,AAA
123084,高澜转债,2020-12-10,370499,100,300499,高澜股份,22.97,,,100.0,,2020-12-09,1.0061,2.8,2020-12-14,0.0010784413,2021-01-08,A+
113043,财通转债,2020-12-10,783108,100,601108,财通证券,8.25,8.09,101.8541,131.303,28.91,2020-12-09,1.058,38.0,2020-12-14,0.01261614,2020-12-28,AAA
123083,朗新转债,2020-12-09,370682,100,300682,朗新集团,19.89,,,100.0,,2020-12-08,0.7833,8.0,2020-12-11,0.0021702201,2021-01-06,AA
113612,永冠转债,2020-12-08,754681,100,603681,永冠新材,16.6,,,100.0,,2020-12-07,3.121,5.2,2020-12-10,0.00109624,2021-01-07,AA-
127026,超声转债,2020-12-08,070823,100,000823,超声电子,13.71,12.22,112.1113,134.371,19.83,2020-12-07,1.3036,7.0,2020-12-10,0.0053964483,2021-01-14,AA
123082,北陆转债,2020-12-07,370016,100,300016,北陆药业,9.75,7.02,138.8889,100.0,-4.24,2020-12-04,1.0111,5.0,2020-12-09,0.0017313567,2020-12-28,A
128140,润建转债,2020-12-07,072929,100,002929,润建股份,44.7,,,100.0,,2020-12-04,4.9377,10.9,2020-12-09,0.0022005806,2020-12-29,AA
123081,精研转债,2020-12-03,370709,100,300709,精研科技,46.67,,,100.0,,2020-12-02,4.9325,5.7,2020-12-07,0.002124323,2020-12-22,AA-
123080,海波转债,2020-12-02,370517,100,300517,海波重科,13.59,11.38,119.42,190.461,59.5,2020-12-01,2.2955,2.45,2020-12-04,0.0006796921,2020-12-22,A+
123079,运达转债,2020-12-01,370772,100,300772,运达股份,14.31,,,100.0,,2020-11-30,1.9628,5.77,2020-12-03,0.0021538626,2020-12-25,AA
113610,灵康转债,2020-12-01,754669,100,603669,灵康药业,5.96,6.5,91.6923,133.504,45.69,2020-11-30,0.735,5.25,2020-12-03,0.00133615,2020-12-22,A-
113611,福20转债,2020-12-01,754806,100,603806,福斯特,14.11,,,100.0,,2020-11-30,2.209,17.0,2020-12-03,0.00215375,2020-12-22,AA
128139,祥鑫转债,2020-12-01,072965,100,002965,祥鑫科技,41.79,,,100.0,,2020-11-30,4.2933,6.470054,2020-12-03,0.0012362995,2020-12-24,AA-
123078,飞凯转债,2020-11-27,370398,100,300398,飞凯材料,23.1,,,100.0,,2020-11-26,1.5992,8.25,2020-12-01,0.0071449443,2020-12-16,AA-
113609,永安转债,2020-11-24,754776,100,603776,永安行,23.18,,,100.0,0.0,2020-11-23,4.762,8.8648,2020-11-26,0.0021376,2020-12-23,AA-
123077,汉得转债,2020-11-23,370170,100,300170,汉得信息,18.59,,,100.0,,2020-11-20,1.0685,9.3715,2020-11-25,0.0060069821,2020-12-15,AA
110077,洪城转债,2020-11-20,733461,100,600461,洪城环境,9.21,4.88,188.7295,205.623,8.95,2020-11-19,1.898,18.0,2020-11-24,0.00447731,2020-12-17,AA+
123076,强力转债,2020-11-19,370429,100,300429,强力新材,15.05,12.7,118.5039,139.804,17.98,2020-11-18,1.6496,8.5,2020-11-23,0.003900825,2020-12-04,AA-
128138,侨银转债,2020-11-17,072973,100,002973,侨银股份,15.17,17.9,84.7486,132.466,56.28,2020-11-16,1.0277,4.2,2020-11-19,0.0008817076,2020-12-24,A+
113608,威派转债,2020-11-09,754956,100,603956,威派格,6.99,,,100.0,,2020-11-06,0.986,4.2,2020-11-11,0.00055212,2020-11-27,A+
127025,冀东转债,2020-11-05,070401,100,000401,冀东水泥,5.01,13.01,38.5088,108.48,181.7,2020-11-04,2.0927,28.2,2020-11-09,0.0115892497,2020-12-02,AAA
127024,盈峰转债,2020-11-04,070967,100,000967,盈峰环境,6.88,7.67,89.7001,125.293,39.68,2020-11-03,0.4666,14.761896,2020-11-06,0.0073415,2020-12-02,AA+
128137,洁美转债,2020-11-04,072859,100,002859,洁美科技,26.5,26.56,99.6988,131.384,31.78,2020-11-03,1.4645,6.0,2020-11-06,0.0015490067,2020-12-01,AA-
128136,立讯转债,2020-11-03,072475,100,002475,立讯精密,38.18,56.25,67.8756,121.485,78.98,2020-11-02,0.4287,30.0,2020-11-05,0.0122806628,2020-12-02,AA+
113041,紫金转债,2020-11-03,783899,100,601899,紫金矿业,20.32,,,100.0,,2020-11-02,0.305,60.0,2020-11-05,0.01817312,2020-11-27,AAA
123075,贝斯转债,2020-11-02,370580,100,300580,贝斯特,26.31,,,100.0,,2020-10-30,3.0,6.0,2020-11-04,0.0013333329,2020-11-23,AA-
110076,华海转债,2020-11-02,733521,100,600521,华海药业,20.21,33.06,61.101,124.228,103.34,2020-10-30,1.266,18.426,2020-11-04,0.00585781,2020-11-25,AA
113607,伟20转债,2020-11-02,754568,100,603568,伟明环保,19.11,,,100.0,,2020-10-30,0.954,12.0,2020-11-04,0.00154674,2020-11-27,AA
113606,荣泰转债,2020-10-30,754579,100,603579,荣泰健康,39.12,23.07,169.5709,166.185,-2.01,2020-10-29,4.399,6.0,2020-11-03,0.00140237,2020-11-20,AA-
123074,隆利转债,2020-10-29,370752,100,300752,隆利科技,23.85,,,100.0,,2020-10-28,2.7097,3.245,2020-11-02,0.001213147,2020-11-16,AA-
123073,同和转债,2020-10-26,370636,100,300636,同和药业,8.51,,,100.0,,2020-10-23,2.7989,3.6,2020-10-28,0.0019355294,2020-11-16,A+
127023,华菱转2,2020-10-23,070932,100,000932,华菱钢铁,5.75,,,100.0,,2020-10-22,0.6526,40.0,2020-10-27,0.0132405664,2020-11-19,AAA
113605,大参转债,2020-10-22,754233,100,603233,大参林,17.29,17.69,97.7388,125.662,28.57,2020-10-21,2.14,14.05,2020-10-26,0.00175982,2020-11-13,AA
113040,星宇转债,2020-10-22,783799,100,601799,星宇股份,122.02,,,100.0,,2020-10-21,5.431,15.0,2020-10-26,0.00404514,2020-11-16,AA+
123071,天能转债,2020-10-21,370569,100,300569,天能重工,5.56,7.47,74.4311,121.013,62.58,2020-10-20,1.7863,7.0,2020-10-23,0.0025323626,2020-11-25,AA-
123072,乐歌转债,2020-10-21,370729,100,300729,乐歌股份,14.81,32.91,45.0015,132.038,193.41,2020-10-20,1.0223,1.42,2020-10-23,0.0001860645,2020-11-10,A+
123070,鹏辉转债,2020-10-20,370438,100,300438,鹏辉能源,27.06,,,100.0,,2020-10-19,2.138,8.9,2020-10-22,0.002757234,2020-11-06,AA
128135,洽洽转债,2020-10-20,072557,100,002557,洽洽食品,22.88,55.93,40.9083,117.225,186.56,2020-10-19,2.6519,13.4,2020-10-22,0.0047402921,2020-11-18,AA
123069,金诺转债,2020-10-16,370505,100,300505,川金诺,21.77,,,100.0,,2020-10-15,2.8159,3.68,2020-10-20,0.0010466397,2020-11-05,AA-
127022,恒逸转债,2020-10-16,070703,100,000703,恒逸石化,5.99,9.14,65.5361,109.392,66.92,2020-10-15,0.5432,20.0,2020-10-20,0.0066710976,2020-11-16,AA+
110075,南航转债,2020-10-15,733029,100,600029,南方航空,5.74,6.17,93.0308,125.33,34.72,2020-10-14,1.447,160.0,2020-10-19,0.04534376,2020-11-03,AAA
123068,弘信转债,2020-10-15,370657,100,300657,弘信电子,30.76,,,100.0,,2020-10-14,1.6679,5.7,2020-10-19,0.0021791225,2020-11-04,AA-
113604,多伦转债,2020-10-13,754528,100,603528,多伦科技,8.9,,,100.0,,2020-10-12,1.021,6.4,2020-10-15,0.0013212,2020-11-17,AA-
128134,鸿路转债,2020-10-09,072541,100,002541,鸿路钢构,18.19,32.08,56.702,115.846,104.31,2020-09-30,3.5897,18.8,2020-10-13,0.0038985059,2020-11-02,AA
113603,东缆转债,2020-09-24,754606,100,603606,东方电缆,49.44,,,100.0,,2020-09-23,1.223,8.0,2020-09-28,0.00270889,2020-10-29,AA
128133,奇正转债,2020-09-22,072287,100,002287,奇正藏药,29.51,19.01,155.2341,151.59,-2.35,2020-09-21,1.5088,8.0,2020-09-24,0.0047638333,2020-10-27,AA
123067,斯莱转债,2020-09-17,370382,100,300382,斯莱克,14.78,,,100.0,,2020-09-16,0.694,3.88,2020-09-21,0.0036756041,2020-10-15,AA-
123066,赛意转债,2020-09-16,370687,100,300687,赛意信息,31.11,,,100.0,,2020-09-15,1.4739,3.2,2020-09-18,0.0006229113,2020-10-15,A+
128132,交建转债,2020-09-15,072941,100,002941,新疆交建,16.71,10.0,167.1,176.049,5.19,2020-09-14,1.3178,8.5,2020-09-17,0.0070094297,2020-10-16,AA
128131,崇达转2,2020-09-07,072815,100,002815,崇达技术,13.8,10.25,134.7317,135.743,0.75,2020-09-04,1.5863,14.0,2020-09-09,0.002532756,2020-09-28,AA
123065,宝莱转债,2020-09-04,370246,100,300246,宝莱特,10.05,24.02,41.8401,129.384,209.23,2020-09-03,1.499,2.19,2020-09-08,0.000719054,2020-09-24,AA-
123064,万孚转债,2020-09-01,370482,100,300482,万孚生物,24.3,26.6,91.391,126.122,38.21,2020-08-31,1.7555,6.0,2020-09-03,0.0026141902,2020-09-23,AA
128130,景兴转债,2020-08-31,072067,100,002067,景兴纸业,4.39,3.39,129.4985,129.067,-0.33,2020-08-28,1.1519,12.8,2020-09-02,0.0073651176,2020-09-18,AA
128129,青农转债,2020-08-25,072958,100,002958,青农商行,3.51,4.0,88.0,117.537,33.52,2020-08-24,0.8999,50.0,2020-08-27,0.0218393992,2020-09-18,AAA
113039,嘉泽转债,2020-08-24,783619,100,601619,嘉泽新能,3.89,3.06,127.1242,140.909,10.84,2020-08-21,0.626,13.0,2020-08-26,0.00361073,2020-09-17,AA
113602,景20转债,2020-08-24,754228,100,603228,景旺电子,57.47,,,100.0,,2020-08-21,2.09,17.8,2020-08-26,0.00293701,2020-09-22,AA
113601,塞力转债,2020-08-21,754716,100,603716,塞力医疗,29.3,12.0,244.1667,252.12,3.23,2020-08-20,2.739,5.4331,2020-08-25,0.00216291,2020-09-15,BB+
128127,文科转债,2020-08-20,072775,100,002775,文科股份,4.67,4.42,105.8824,125.276,18.39,2020-08-19,1.888,9.5,2020-08-24,0.0025740545,2020-09-11,A-
128128,齐翔转2,2020-08-20,072408,100,002408,齐翔腾达,5.0,5.37,93.1099,125.0,34.25,2020-08-19,1.7102,29.9,2020-08-24,0.0085402882,2020-09-15,AA
110074,精达转债,2020-08-19,733577,100,600577,精达股份,8.08,3.35,241.4925,283.345,17.33,2020-08-18,0.409,7.87,2020-08-21,0.00377463,2020-09-21,AA
404004,汇车退债,2020-08-18,733297,100,400245,R汇车1,,0.12,66.6667,100.0,-22.97,2020-08-17,0.415,33.7,2020-08-20,0.02625184,2024-11-01,A
110072,广汇转债,2020-08-18,733297,100,600297,广汇汽车,,,,100.0,,2020-08-17,0.415,33.7,2020-08-20,0.02625184,2020-09-15,AA-
113600,新星转债,2020-08-13,754978,100,603978,深圳新星,17.23,,,100.0,,2020-08-12,3.718,5.95,2020-08-17,0.0018836,2020-09-11,A-
127021,特发转2,2020-08-07,070070,100,000070,ST特信,9.12,,,100.0,,2020-08-06,0.6735,5.5,2020-08-11,0.0023755027,2020-09-04,AA
128126,赣锋转2,2020-08-06,072460,100,002460,赣锋锂业,39.7,,,100.0,,2020-08-05,1.9292,21.08,2020-08-10,0.0098998169,2020-09-08,AA
113599,嘉友转债,2020-08-05,754871,100,603871,嘉友国际,11.75,,,100.0,,2020-08-04,3.279,7.2,2020-08-07,0.00088457,2020-09-07,AA-
113598,法兰转债,2020-07-31,754966,100,603966,法兰泰克,11.06,,,100.0,,2020-07-30,1.564,3.3,2020-08-04,0.00066859,2020-08-25,AA-
113038,隆20转债,2020-07-31,783012,100,601012,隆基绿能,15.82,,,100.0,,2020-07-30,1.325,50.0,2020-08-04,0.01172791,2020-09-08,AAA
128125,华阳转债,2020-07-30,072949,100,002949,华阳国际,14.48,18.04,80.2661,125.512,56.37,2020-07-29,2.2955,4.5,2020-08-03,0.0012829198,2020-08-21,AA-
113597,佳力转债,2020-07-30,754912,100,603912,佳力图,10.25,8.68,118.0876,142.3,20.51,2020-07-29,1.382,3.0,2020-08-03,0.00189504,2020-08-21,AA-
123063,大禹转债,2020-07-28,370021,100,300021,大禹节水,5.41,3.66,147.541,146.931,-0.34,2020-07-27,0.81,6.38,2020-07-30,0.0026991037,2020-08-20,AA-
128124,科华转债,2020-07-28,072022,100,002022,科华生物,7.58,20.64,36.7733,117.243,218.83,2020-07-27,1.4336,7.38,2020-07-30,0.0039375532,2020-08-20,A+
113596,城地转债,2020-07-28,754887,100,603887,城地香江,18.21,,,100.0,,2020-07-27,3.195,12.0,2020-07-30,0.00228593,2020-08-20,BBB
128123,国光转债,2020-07-27,072749,100,002749,国光股份,15.78,,,100.0,,2020-07-24,0.742,3.2,2020-07-29,0.0004045176,2020-08-19,AA-
123062,三超转债,2020-07-27,370554,100,300554,三超新材,25.53,,,100.0,,2020-07-24,2.0833,1.95,2020-07-29,0.0006112477,2020-08-17,A
110073,国投转债,2020-07-24,733061,100,600061,国投资本,7.82,9.42,83.0149,120.945,45.68,2020-07-23,1.892,80.0,2020-07-28,0.05041538,2020-08-20,AAA
128122,兴森转债,2020-07-23,072436,100,002436,兴森科技,16.0,,,100.0,,2020-07-22,0.1807,2.689,2020-07-27,0.0017141879,2020-08-17,AA
113037,紫银转债,2020-07-23,783860,100,601860,紫金银行,2.98,3.65,81.6438,114.483,40.24,2020-07-22,1.229,45.0,2020-07-27,0.03710734,2020-08-17,AA+
123061,航新转债,2020-07-22,370424,100,300424,航新科技,17.43,14.82,117.6113,141.868,20.62,2020-07-21,1.0422,2.5,2020-07-24,0.0016303342,2020-08-18,A-
123060,苏试转债,2020-07-21,370416,100,300416,苏试试验,16.81,,,100.0,,2020-07-20,1.5243,3.1,2020-07-23,0.0014857201,2020-08-17,AA-
113595,花王转债,2020-07-21,754007,100,603007,*ST花王,4.67,,,100.0,,2020-07-20,0.984,3.3,2020-07-23,0.00334131,2020-08-18,B-
113594,淳中转债,2020-07-21,754516,100,603516,淳中科技,93.7,,,100.0,,2020-07-20,2.25,3.0,2020-07-23,0.00083065,2020-08-28,A+
113593,沪工转债,2020-07-20,754131,100,603131,上海沪工,21.06,21.09,99.8578,129.361,29.55,2020-07-17,1.257,4.0,2020-07-22,0.00238234,2020-08-10,A
127020,中金转债,2020-07-20,070060,100,000060,中金岭南,4.91,4.29,114.4522,128.013,11.85,2020-07-17,1.0645,38.0,2020-07-22,0.0222914863,2020-08-14,AA+
128120,联诚转债,2020-07-17,072921,100,002921,联诚精密,17.43,11.59,150.3883,150.123,-0.37,2020-07-16,3.1862,2.6,2020-07-21,0.0011654962,2020-08-17,A
128121,宏川转债,2020-07-17,072930,100,002930,宏川智慧,12.27,18.56,66.1099,116.119,75.65,2020-07-16,1.5099,6.7,2020-07-21,0.0022019837,2020-08-07,AA-
123059,银信转债,2020-07-15,370231,100,300231,银信科技,12.79,9.15,139.7814,159.822,14.34,2020-07-14,0.9342,3.914,2020-07-17,0.002804547,2020-08-12,AA-
127019,国城转债,2020-07-15,070688,100,000688,国城矿业,14.39,12.58,114.3879,129.222,12.97,2020-07-14,0.7758,8.5,2020-07-17,0.0017374588,2020-08-10,A+
123058,欣旺转债,2020-07-14,370207,100,300207,欣旺达,21.63,,,100.0,,2020-07-13,0.7137,11.2,2020-07-16,0.0063610473,2020-08-07,AA
128119,龙大转债,2020-07-13,072726,100,002726,龙大美食,5.38,9.3,57.8495,114.918,98.65,2020-07-10,0.9516,9.5,2020-07-15,0.0033538774,2020-08-07,A+
110071,湖盐转债,2020-07-10,733929,100,600929,雪天盐业,5.26,,,100.0,,2020-07-09,0.784,7.2,2020-07-14,0.00241531,2020-07-31,AA
113592,安20转债,2020-07-08,754345,100,603345,安井食品,73.41,,,100.0,,2020-07-07,3.807,9.0,2020-07-10,0.00244472,2020-07-31,AA
113036,宁建转债,2020-07-06,783789,100,601789,宁波建工,5.48,,,100.0,,2020-07-03,0.553,5.4,2020-07-08,0.00252691,2020-08-06,AA
128117,道恩转债,2020-07-02,072838,100,002838,道恩股份,23.69,,,100.0,,2020-07-01,0.8844,3.6,2020-07-06,0.001108956,2020-07-20,AA-
128118,瀛通转债,2020-07-02,072861,100,002861,瀛通通讯,15.41,,,100.0,,2020-07-01,2.4796,3.0,2020-07-06,0.0008764212,2020-08-05,A+
113591,胜达转债,2020-07-01,754687,100,603687,大胜达,7.77,,,100.0,,2020-06-30,1.33,5.5,2020-07-03,0.00251037,2020-07-23,AA-
123057,美联转债,2020-07-01,370586,100,300586,美联新材,13.13,,,100.0,,2020-06-30,0.4533,2.0674,2020-07-03,0.0007922256,2020-07-27,AA-
127018,本钢转债,2020-06-29,070761,100,000761,本钢板材,3.85,3.95,97.4684,123.272,26.47,2020-06-24,1.9566,68.0,2020-07-01,0.0925101034,2020-08-04,AAA
113590,海容转债,2020-06-29,754187,100,603187,海容冷链,12.85,,,100.0,,2020-06-24,3.155,5.00127,2020-07-01,0.00163561,2020-07-27,AA-
128116,瑞达转债,2020-06-29,072961,100,002961,瑞达期货,22.26,20.5,108.5854,134.647,24.0,2020-06-24,1.4606,6.5,2020-07-01,0.0006328567,2020-07-24,AA
128115,巨星转债,2020-06-24,072444,100,002444,巨星科技,33.49,,,100.0,,2020-06-23,0.9137,9.726,2020-06-30,0.0037931761,2020-07-16,AA
113589,天创转债,2020-06-24,754608,100,603608,天创时尚,6.53,12.29,53.1326,219.401,312.93,2020-06-23,1.395,6.0,2020-06-30,0.00446376,2020-07-16,A-
123056,雪榕转债,2020-06-24,370511,100,300511,雪榕生物,6.82,4.1,166.3415,166.782,0.26,2020-06-23,1.324,5.85,2020-06-30,0.0039153186,2020-07-24,A
123055,晨光转债,2020-06-17,370138,100,300138,晨光生物,13.75,,,100.0,,2020-06-16,1.3082,6.3,2020-06-19,0.0033685891,2020-07-13,AA-
113588,润达转债,2020-06-17,754108,100,603108,润达医疗,18.09,12.97,139.4757,177.935,27.57,2020-06-16,0.949,5.5,2020-06-19,0.00362828,2020-07-13,AA
128114,正邦转债,2020-06-17,072157,100,002157,正邦科技,2.86,,,100.0,,2020-06-16,0.6391,16.0,2020-06-19,0.0074796201,2020-07-15,CC
113587,泛微转债,2020-06-15,754039,100,603039,泛微网络,64.68,,,100.0,,2020-06-12,1.488,3.16,2020-06-17,0.00058595,2020-07-14,AA-
128113,比音转债,2020-06-15,072832,100,002832,比音勒芬,16.22,,,100.0,,2020-06-12,1.3147,6.89,2020-06-17,0.0017055504,2020-07-15,AA
128112,歌尔转2,2020-06-12,072241,100,002241,歌尔股份,23.82,,,100.0,,2020-06-11,1.2616,40.0,2020-06-16,0.0206728346,2020-07-13,AA+
128111,中矿转债,2020-06-11,072738,100,002738,中矿资源,41.79,,,100.0,,2020-06-10,2.8784,8.0,2020-06-15,0.0042105817,2020-07-07,AA-
123054,思特转债,2020-06-10,370608,100,300608,思特奇,14.1,9.88,142.7126,155.155,8.72,2020-06-09,1.7214,2.71,2020-06-12,0.0020095273,2020-07-06,AA-
113586,上机转债,2020-06-09,754185,100,603185,弘元绿能,18.79,,,100.0,,2020-06-08,2.867,6.65,2020-06-11,0.00159549,2020-07-07,AA-
128110,永兴转债,2020-06-09,072756,100,002756,永兴材料,36.59,,,100.0,,2020-06-08,1.9444,7.0,2020-06-11,0.0018356443,2020-07-08,AA
113585,寿仙转债,2020-06-09,754896,100,603896,寿仙谷,22.31,,,100.0,,2020-06-08,2.508,3.6,2020-06-11,0.00106434,2020-07-07,AA-
113584,家悦转债,2020-06-05,754708,100,603708,家家悦,10.84,12.61,85.9635,119.951,39.56,2020-06-04,1.06,6.45,2020-06-09,0.0016905,2020-06-24,AA
123052,飞鹿转债,2020-06-05,370665,100,300665,飞鹿股份,9.38,6.08,154.2763,100.0,-1.9,2020-06-04,1.4612,1.77,2020-06-09,0.0010765106,2020-07-03,A
123053,宝通转债,2020-06-05,370031,100,300031,宝通科技,26.56,,,100.0,,2020-06-04,1.2983,5.0,2020-06-09,0.0033767265,2020-07-01,AA-
128109,楚江转债,2020-06-04,072171,100,002171,楚江新材,9.23,6.1,151.4754,100.0,0.48,2020-06-03,1.4176,18.3,2020-06-08,0.0066122152,2020-06-23,AA
123051,今天转债,2020-06-04,370532,100,300532,今天国际,12.7,,,100.0,,2020-06-03,1.0249,2.8,2020-06-08,0.0016200692,2020-06-30,A+
127017,万青转债,2020-06-03,070789,100,000789,万年青,6.18,8.53,72.4502,116.0,60.11,2020-06-02,1.2541,10.0,2020-06-05,0.0055624354,2020-07-02,AA+
113583,益丰转债,2020-06-01,754939,100,603939,益丰药房,23.85,,,100.0,,2020-05-29,2.98,15.81009,2020-06-03,0.0113806,2020-06-22,AA
128108,蓝帆转债,2020-05-28,072382,100,002382,蓝帆医疗,6.38,12.0,53.1667,110.71,108.23,2020-05-27,3.2613,31.4404,2020-06-01,0.0194791375,2020-06-19,AA-
113582,火炬转债,2020-05-27,754678,100,603678,火炬电子,37.41,,,100.0,,2020-05-26,1.329,6.0,2020-05-29,0.00301617,2020-06-23,AA
113035,福莱转债,2020-05-27,783865,100,601865,福莱特,16.46,,,100.0,,2020-05-26,0.966,14.5,2020-05-29,0.00192354,2020-06-17,AA
113581,龙蟠转债,2020-04-23,754906,100,603906,龙蟠科技,15.12,,,100.0,,2020-04-22,1.321,4.0,2020-04-27,0.0015598,2020-05-19,A+
113579,健友转债,2020-04-23,754707,100,603707,健友股份,11.46,24.34,47.083,114.523,143.23,2020-04-22,0.7,5.0319,2020-04-27,0.00089578,2020-05-22,AA
113580,康隆转债,2020-04-23,754665,100,603665,康隆达,27.86,,,100.0,,2020-04-22,2.0,2.0,2020-04-27,0.00073934,2020-05-20,AA-
128107,交科转债,2020-04-22,072061,100,002061,浙江交科,4.12,,,100.0,,2020-04-21,1.8173,25.0,2020-04-24,0.0069568442,2020-05-22,AA+
113578,全筑转债,2020-04-20,754030,100,603030,全筑股份,2.71,,,100.0,,2020-04-17,0.729,3.84,2020-04-22,0.00192268,2020-05-19,B-
113573,纵横转债,2020-04-17,754602,100,603602,纵横通信,15.72,,,100.0,,2020-04-16,1.721,2.7,2020-04-21,0.00149134,2020-05-22,A+
113577,春秋转债,2020-04-14,754890,100,603890,春秋电子,13.09,10.5,124.6667,141.187,13.28,2020-04-13,0.875,2.4,2020-04-16,0.0011919,2020-05-13,AA-
123050,聚飞转债,2020-04-14,370303,100,300303,聚飞光电,6.45,,,100.0,,2020-04-13,0.5513,7.046881,2020-04-16,0.0103638504,2020-05-15,AA-
123049,维尔转债,2020-04-13,370190,100,300190,维尔利,3.96,3.55,111.5493,120.047,7.6,2020-04-10,1.1702,9.172387,2020-04-15,0.0116420139,2020-05-12,A-
110070,凌钢转债,2020-04-13,733231,100,600231,凌钢股份,2.1,1.97,106.599,129.98,21.85,2020-04-10,0.158,4.4,2020-04-15,0.00466624,2020-05-13,AA
113576,起步转债,2020-04-10,754557,100,603557,ST起步,2.65,,,100.0,,2020-04-09,1.096,5.2,2020-04-14,0.00829808,2020-05-07,B-
113034,滨化转债,2020-04-10,783678,100,601678,滨化股份,4.43,,,100.0,,2020-04-09,1.577,24.0,2020-04-14,0.02050994,2020-04-30,AA
123048,应急转债,2020-04-10,370527,100,300527,ST应急,9.29,7.06,131.4448,133.93,1.89,2020-04-09,0.8961,8.189312,2020-04-14,0.0187726049,2020-05-11,AA+
128106,华统转债,2020-04-10,072840,100,002840,华统股份,10.71,,,100.0,,2020-04-09,1.9826,5.5,2020-04-14,0.0031783036,2020-05-08,AA
127016,鲁泰转债,2020-04-09,070726,100,000726,鲁泰A,7.05,8.49,83.1567,114.089,37.2,2020-04-08,2.4916,14.0,2020-04-13,0.0112659532,2020-05-13,AA+
128105,长集转债,2020-04-09,072616,100,002616,长青集团,6.3,5.3,118.8679,130.198,9.53,2020-04-08,1.0783,8.0,2020-04-13,0.0020388649,2020-05-13,AA-
113575,东时转债,2020-04-09,754377,100,603377,ST东时,,12.15,24.2798,100.0,365.19,2020-04-08,0.743,4.28,2020-04-13,0.0058705,2020-04-30,CCC
110069,瀚蓝转债,2020-04-07,733323,100,600323,瀚蓝环境,26.54,,,100.0,,2020-04-03,1.295,9.9232,2020-04-09,0.00446687,2020-05-07,AA+
128104,裕同转债,2020-04-07,072831,100,002831,裕同科技,24.7,,,100.0,,2020-04-03,1.6079,14.0,2020-04-09,0.0044729367,2020-04-28,AA+
113033,利群转债,2020-04-01,783366,100,601366,利群股份,4.7,4.84,97.1074,115.195,18.63,2020-03-31,2.091,18.0,2020-04-03,0.01910949,2020-04-21,AA
113574,华体转债,2020-03-31,754679,100,603679,华体科技,16.82,13.49,124.685,139.009,11.49,2020-03-30,2.045,2.088,2020-04-02,0.00133249,2020-04-27,A
128103,同德转债,2020-03-26,072360,100,002360,同德化工,5.45,,,100.0,,2020-03-25,0.3859,1.4428,2020-03-30,0.0022022646,2020-04-21,A+
110068,龙净转债,2020-03-24,733388,100,600388,龙净环保,12.23,,,100.0,,2020-03-23,1.87,20.0,2020-03-26,0.01802732,2020-04-15,AA+
